node_id,hour,te,q_rem,penalty_cost,revenue
50717,87600,8831.3834,0.7023,1,199278.3574
50717,87864,8854.9948,0.7015,1,200484.2186
50717,8760,670.7813,0.9774,2,32027.5673
50717,17520,980.3074,0.9669,2,40624.6391
50717,26280,1385.0352,0.9533,2,57054.8360
50717,35040,1723.9383,0.9419,2,73324.7121
50717,43800,1968.7921,0.9336,2,82822.0075
50717,52560,2242.8064,0.9244,2,93286.3436
50717,61320,2609.7935,0.9120,2,114589.0471
50717,70080,2887.4491,0.9027,2,127109.6167
50717,78840,3054.6150,0.8970,2,131261.8663
50717,87600,3233.8370,0.8910,2,135865.5768
50717,87864,3250.7753,0.8904,2,137151.2456
50717,8760,449.2665,0.9848,3,23390.6090
50717,17520,618.2151,0.9791,3,28355.3007
50717,26280,863.6589,0.9709,3,39940.4271
50717,35040,1098.1612,0.9630,3,51975.2485
50717,43800,1241.5747,0.9582,3,58649.2268
50717,52560,1394.6234,0.9530,3,66100.2076
50717,61320,1621.0648,0.9454,3,83348.1751
50717,70080,1791.3600,0.9396,3,92834.6554
50717,78840,1873.0597,0.9369,3,95296.3561
50717,87600,1957.2067,0.9340,3,98097.7786
50717,87864,1969.4343,0.9336,3,99222.9035
50717,8760,319.6454,0.9892,4,17345.0028
50717,17520,418.9867,0.9859,4,20285.1560
50717,26280,583.2218,0.9803,4,28755.0422
50717,35040,743.7148,0.9749,4,37829.7542
50717,43800,838.0464,0.9718,4,42697.9780
50717,52560,934.4445,0.9685,4,48272.0965
50717,61320,1099.2782,0.9629,4,62683.9716
50717,70080,1215.6895,0.9590,4,70084.6347
50717,78840,1262.6113,0.9574,4,71611.3693
50717,87600,1307.2570,0.9559,4,73452.6688
50717,87864,1317.1530,0.9555,4,74434.0274
50717,8760,232.0457,0.9922,5,12994.0788
50717,17520,287.4806,0.9903,5,14703.2713
50717,26280,405.4195,0.9863,5,20972.6815
50717,35040,522.6079,0.9824,5,27901.2489
50717,43800,589.9421,0.9801,5,31534.6279
50717,52560,657.6341,0.9778,5,35854.1919
50717,61320,779.5872,0.9737,5,48102.5349
50717,70080,868.4997,0.9707,5,53907.9798
50717,78840,894.9820,0.9698,5,54882.2798
50717,87600,920.7386,0.9690,5,56201.8920
50717,87864,928.6676,0.9686,5,57064.3217
50717,8760,174.8540,0.9941,6,9769.6275
50717,17520,208.9861,0.9930,6,10772.9913
50717,26280,294.2127,0.9901,6,15445.5705
50717,35040,381.1375,0.9872,6,20776.4708
50717,43800,429.9728,0.9855,6,23520.0476
50717,52560,482.1433,0.9838,6,26936.1099
50717,61320,571.6971,0.9807,6,37580.0811
50717,70080,636.3425,0.9786,6,42213.3044
50717,78840,654.0600,0.9780,6,42831.1609
50717,87600,670.4185,0.9774,6,43831.8284
50717,87864,677.6277,0.9771,6,44578.1721
50717,8760,136.2611,0.9954,7,7301.2877
50717,17520,155.5611,0.9948,7,7897.9331
50717,26280,218.7355,0.9926,7,11403.8612
50717,35040,282.9484,0.9905,7,15548.4955
50717,43800,316.3680,0.9893,7,17643.6013
50717,52560,353.9106,0.9881,7,20361.8139
50717,61320,424.0069,0.9857,7,29787.3590
50717,70080,471.4411,0.9841,7,33576.5626
50717,78840,483.8142,0.9837,7,33971.2239
50717,87600,496.5915,0.9833,7,34755.5968
50717,87864,502.8753,0.9830,7,35401.7575
49447,8760,1182.8006,0.9601,1,47501.1673
49447,17520,2056.9181,0.9306,1,64627.9973
49447,26280,2984.7375,0.8994,1,91586.2741
49447,35040,3834.5173,0.8707,1,116580.1469
49447,43800,4627.7062,0.8440,1,136381.3804
49447,52560,5412.9714,0.8175,1,152078.6040
49447,61320,6256.9053,0.7891,1,178882.1415
49447,70080,7140.9407,0.7593,1,203258.7562
49447,78840,7924.9080,0.7329,1,213447.2737
49447,87600,8619.1285,0.7095,1,233407.1775
49447,87864,8643.6776,0.7086,1,234407.4998
49447,8760,644.5904,0.9783,2,34105.7652
49447,17520,957.6755,0.9677,2,43898.2073
49447,26280,1346.8679,0.9546,2,63048.4057
49447,35040,1683.5944,0.9433,2,82029.1207
49447,43800,1940.7127,0.9346,2,97044.6235
49447,52560,2202.9038,0.9258,2,107533.2373
49447,61320,2559.1559,0.9137,2,129493.4502
49447,70080,2848.1343,0.9040,2,150504.7008
49447,78840,3033.8020,0.8977,2,156956.5692
49447,87600,3246.6945,0.8906,2,175743.6755
49447,87864,3262.4876,0.8900,2,176719.9162
49447,8760,426.3862,0.9856,3,25839.5165
49447,17520,601.5704,0.9797,3,31937.8867
49447,26280,854.4409,0.9712,3,46366.9726
49447,35040,1085.9379,0.9634,3,61204.9192
49447,43800,1249.3192,0.9579,3,73264.1811
49447,52560,1387.6736,0.9532,3,80947.3709
49447,61320,1609.4820,0.9457,3,99000.0266
49447,70080,1798.8917,0.9394,3,116969.7151
49447,78840,1901.0076,0.9359,3,121471.2522
49447,87600,2031.5869,0.9315,3,138400.4284
49447,87864,2041.7634,0.9311,3,139231.6325
49447,8760,310.3243,0.9895,4,20031.5970
49447,17520,412.2887,0.9861,4,23995.9883
49447,26280,588.1454,0.9802,4,35226.9060
49447,35040,748.0640,0.9748,4,47145.2353
49447,43800,863.8107,0.9709,4,57131.5832
49447,52560,951.5684,0.9679,4,63162.0973
49447,61320,1117.4440,0.9623,4,78410.5997
49447,70080,1261.3977,0.9575,4,94072.2104
49447,78840,1328.7824,0.9552,4,97341.9654
49447,87600,1416.9855,0.9522,4,112929.2896
49447,87864,1423.9834,0.9519,4,113653.6898
49447,8760,232.4179,0.9922,5,15744.3142
49447,17520,296.1572,0.9900,5,18395.7752
49447,26280,430.6051,0.9855,5,27207.9563
49447,35040,553.2401,0.9814,5,36949.5275
49447,43800,644.3908,0.9783,5,45347.9304
49447,52560,705.4756,0.9762,5,50250.9946
49447,61320,824.6779,0.9722,5,63371.5783
49447,70080,941.8817,0.9682,5,77106.5083
49447,78840,987.3383,0.9667,5,79510.0975
49447,87600,1056.0698,0.9644,5,94044.9782
49447,87864,1062.5914,0.9641,5,94670.7326
49447,8760,173.2596,0.9942,6,12511.7505
49447,17520,216.5402,0.9927,6,14320.6552
49447,26280,314.4133,0.9894,6,21328.5637
49447,35040,412.7403,0.9861,6,29361.2648
49447,43800,484.5421,0.9837,6,36496.7004
49447,52560,530.1065,0.9821,6,40564.2396
49447,61320,622.4472,0.9790,6,52069.2797
49447,70080,713.0451,0.9760,6,64259.5645
49447,78840,745.7463,0.9749,6,66068.1506
49447,87600,805.8533,0.9728,6,79711.1477
49447,87864,811.8571,0.9726,6,80244.6397
49447,8760,133.8803,0.9955,7,10093.0366
49447,17520,162.7229,0.9945,7,11327.3281
49447,26280,240.1748,0.9919,7,16965.9349
49447,35040,318.3841,0.9893,7,23618.9159
49447,43800,373.0943,0.9874,7,29768.8537
49447,52560,408.7843,0.9862,7,33221.1249
49447,61320,479.4579,0.9838,7,43479.7003
49447,70080,550.5416,0.9814,7,54438.0565
49447,78840,575.9720,0.9806,7,55805.2744
49447,87600,629.8148,0.9788,7,68614.4097
49447,87864,635.4805,0.9785,7,69055.3854
49448,8760,1182.8006,0.9601,1,47501.1673
49448,17520,2056.9181,0.9306,1,64627.9973
49448,26280,2984.7375,0.8994,1,91586.2741
49448,35040,3834.5173,0.8707,1,116580.1469
49448,43800,4627.7062,0.8440,1,136381.3804
49448,52560,5412.9714,0.8175,1,152078.6040
49448,61320,6256.9053,0.7891,1,178882.1415
49448,70080,7140.9407,0.7593,1,203258.7562
49448,78840,7924.9080,0.7329,1,213447.2737
49448,87600,8619.1285,0.7095,1,233407.1775
49448,87864,8643.6776,0.7086,1,234407.4998
49448,8760,644.5904,0.9783,2,34105.7652
49448,17520,957.6755,0.9677,2,43898.2073
49448,26280,1346.8679,0.9546,2,63048.4057
49448,35040,1683.5944,0.9433,2,82029.1207
49448,43800,1940.7127,0.9346,2,97044.6235
49448,52560,2202.9038,0.9258,2,107533.2373
49448,61320,2559.1559,0.9137,2,129493.4502
49448,70080,2848.1343,0.9040,2,150504.7008
49448,78840,3033.8020,0.8977,2,156956.5692
49448,87600,3246.6945,0.8906,2,175743.6755
49448,87864,3262.4876,0.8900,2,176719.9162
49448,8760,426.3862,0.9856,3,25839.5165
49448,17520,601.5704,0.9797,3,31937.8867
49448,26280,854.4409,0.9712,3,46366.9726
49448,35040,1085.9379,0.9634,3,61204.9192
49448,43800,1249.3192,0.9579,3,73264.1811
49448,52560,1387.6736,0.9532,3,80947.3709
49448,61320,1609.4820,0.9457,3,99000.0266
49448,70080,1798.8917,0.9394,3,116969.7151
49448,78840,1901.0076,0.9359,3,121471.2522
49448,87600,2031.5869,0.9315,3,138400.4284
49448,87864,2041.7634,0.9311,3,139231.6325
49448,8760,310.3243,0.9895,4,20031.5970
49448,17520,412.2887,0.9861,4,23995.9883
49448,26280,588.1454,0.9802,4,35226.9060
49448,35040,748.0640,0.9748,4,47145.2353
49448,43800,863.8107,0.9709,4,57131.5832
49448,52560,951.5684,0.9679,4,63162.0973
49448,61320,1117.4440,0.9623,4,78410.5997
49448,70080,1261.3977,0.9575,4,94072.2104
49448,78840,1328.7824,0.9552,4,97341.9654
49448,87600,1416.9855,0.9522,4,112929.2896
49448,87864,1423.9834,0.9519,4,113653.6898
49448,8760,232.4179,0.9922,5,15744.3142
49448,17520,296.1572,0.9900,5,18395.7752
49448,26280,430.6051,0.9855,5,27207.9563
49448,35040,553.2401,0.9814,5,36949.5275
49448,43800,644.3908,0.9783,5,45347.9304
49448,52560,705.4756,0.9762,5,50250.9946
49448,61320,824.6779,0.9722,5,63371.5783
49448,70080,941.8817,0.9682,5,77106.5083
49448,78840,987.3383,0.9667,5,79510.0975
49448,87600,1056.0698,0.9644,5,94044.9782
49448,87864,1062.5914,0.9641,5,94670.7326
49448,8760,173.2596,0.9942,6,12511.7505
49448,17520,216.5402,0.9927,6,14320.6552
49448,26280,314.4133,0.9894,6,21328.5637
49448,35040,412.7403,0.9861,6,29361.2648
49448,43800,484.5421,0.9837,6,36496.7004
49448,52560,530.1065,0.9821,6,40564.2396
49448,61320,622.4472,0.9790,6,52069.2797
49448,70080,713.0451,0.9760,6,64259.5645
49448,78840,745.7463,0.9749,6,66068.1506
49448,87600,805.8533,0.9728,6,79711.1477
49448,87864,811.8571,0.9726,6,80244.6397
49448,8760,133.8803,0.9955,7,10093.0366
49448,17520,162.7229,0.9945,7,11327.3281
49448,26280,240.1748,0.9919,7,16965.9349
49448,35040,318.3841,0.9893,7,23618.9159
49448,43800,373.0943,0.9874,7,29768.8537
49448,52560,408.7843,0.9862,7,33221.1249
49448,61320,479.4579,0.9838,7,43479.7003
49448,70080,550.5416,0.9814,7,54438.0565
49448,78840,575.9720,0.9806,7,55805.2744
49448,87600,629.8148,0.9788,7,68614.4097
49448,87864,635.4805,0.9785,7,69055.3854
49467,8760,1182.5892,0.9601,1,47486.1486
49467,17520,2056.7123,0.9306,1,64612.1527
49467,26280,2984.5378,0.8994,1,91567.3006
49467,35040,3834.8473,0.8707,1,116564.2035
49467,43800,4629.0426,0.8439,1,136367.0086
49467,52560,5413.7804,0.8175,1,152056.7378
49467,61320,6257.6907,0.7891,1,178858.8089
49467,70080,7141.9730,0.7592,1,203232.6712
49467,78840,7926.3523,0.7329,1,213420.4201
49467,87600,8623.2271,0.7093,1,233385.7859
49467,87864,8647.7718,0.7085,1,234386.5193
49467,8760,644.0031,0.9783,2,34091.0884
49467,17520,956.5137,0.9677,2,43882.9386
49467,26280,1344.7874,0.9547,2,63030.6249
49467,35040,1681.5383,0.9433,2,82015.9548
49467,43800,1938.6750,0.9346,2,97034.1968
49467,52560,2200.3296,0.9258,2,107515.7383
49467,61320,2556.6144,0.9138,2,129476.6730
49467,70080,2845.0775,0.9041,2,150488.3688
49467,78840,3030.7672,0.8978,2,156940.0520
49467,87600,3243.9883,0.8906,2,175733.2789
49467,87864,3259.7831,0.8901,2,176710.4540
49467,8760,426.3862,0.9856,3,25825.2580
49467,17520,601.5704,0.9797,3,31923.2893
49467,26280,854.4409,0.9712,3,46349.9300
49467,35040,1085.9379,0.9634,3,61199.5126
49467,43800,1249.3192,0.9579,3,73260.0702
49467,52560,1387.6736,0.9532,3,80937.7213
49467,61320,1609.4820,0.9457,3,98989.4067
49467,70080,1798.3281,0.9394,3,116958.3317
49467,78840,1900.4462,0.9360,3,121459.2535
49467,87600,2029.9104,0.9316,3,138393.8649
49467,87864,2040.0876,0.9312,3,139225.9469
49467,8760,310.3243,0.9895,4,20018.6607
49467,17520,412.2887,0.9861,4,23983.2007
49467,26280,588.1454,0.9802,4,35211.8293
49467,35040,747.4792,0.9748,4,47146.3793
49467,43800,863.2284,0.9709,4,57134.1832
49467,52560,951.1512,0.9679,4,63161.7042
49467,61320,1117.0294,0.9623,4,78409.8894
49467,70080,1260.9853,0.9575,4,94071.3568
49467,78840,1327.7980,0.9553,4,97341.1509
49467,87600,1416.0042,0.9523,4,112936.3162
49467,87864,1423.0024,0.9520,4,113661.4409
49467,8760,233.4063,0.9921,5,15732.0681
49467,17520,297.1431,0.9900,5,18383.7317
49467,26280,431.5863,0.9854,5,27193.9293
49467,35040,554.0113,0.9813,5,36951.4931
49467,43800,645.1594,0.9783,5,45350.0693
49467,52560,706.6212,0.9762,5,50249.2265
49467,61320,826.0263,0.9722,5,63368.9140
49467,70080,943.2244,0.9682,5,77102.7604
49467,78840,988.8879,0.9667,5,79506.2386
49467,87600,1057.6157,0.9644,5,94048.6861
49467,87864,1064.1369,0.9641,5,94675.0322
49467,8760,173.2596,0.9942,6,12500.2931
49467,17520,216.1466,0.9927,6,14309.7761
49467,26280,314.0212,0.9894,6,21317.3845
49467,35040,412.1465,0.9861,6,29366.8318
49467,43800,483.5636,0.9837,6,36502.4353
49467,52560,529.1295,0.9822,6,40566.7056
49467,61320,621.4734,0.9791,6,52072.0737
49467,70080,712.0745,0.9760,6,64262.9879
49467,78840,744.7769,0.9749,6,66071.4467
49467,87600,805.0937,0.9729,6,79721.0249
49467,87864,811.0977,0.9726,6,80255.1371
49467,8760,134.4775,0.9955,7,10081.7969
49467,17520,163.3194,0.9945,7,11317.1145
49467,26280,240.7697,0.9919,7,16955.5108
49467,35040,318.9774,0.9893,7,23624.2592
49467,43800,373.6863,0.9874,7,29777.5314
49467,52560,409.3755,0.9862,7,33226.9945
49467,61320,480.0477,0.9838,7,43485.7168
49467,70080,551.1299,0.9814,7,54443.6787
49467,78840,576.5597,0.9806,7,55810.6281
49467,87600,630.7826,0.9787,7,68619.8647
49467,87864,636.4481,0.9785,7,69061.4259
49468,8760,1182.5892,0.9601,1,47486.1486
49468,17520,2056.7123,0.9306,1,64612.1527
49468,26280,2984.5378,0.8994,1,91567.3006
49468,35040,3834.8473,0.8707,1,116564.2035
49468,43800,4629.0426,0.8439,1,136367.5607
49468,52560,5413.7804,0.8175,1,152057.2899
49468,61320,6257.6907,0.7891,1,178859.3609
49468,70080,7141.9730,0.7592,1,203233.2233
49468,78840,7926.3523,0.7329,1,213420.9316
49468,87600,8623.2271,0.7093,1,233387.2073
49468,87864,8647.7718,0.7085,1,234387.9407
49468,8760,644.0031,0.9783,2,34091.0884
49468,17520,956.5137,0.9677,2,43882.9386
49468,26280,1344.7874,0.9547,2,63030.6249
49468,35040,1681.5383,0.9433,2,82015.9548
49468,43800,1938.6750,0.9346,2,97034.7544
49468,52560,2200.3296,0.9258,2,107516.2959
49468,61320,2556.6144,0.9138,2,129477.2305
49468,70080,2845.0775,0.9041,2,150488.9263
49468,78840,3030.7672,0.8978,2,156940.6096
49468,87600,3243.9883,0.8906,2,175733.8364
49468,87864,3259.7831,0.8901,2,176711.0115
49468,8760,426.3862,0.9856,3,25825.2580
49468,17520,601.5704,0.9797,3,31923.2893
49468,26280,854.4409,0.9712,3,46349.9300
49468,35040,1085.9379,0.9634,3,61199.5126
49468,43800,1249.3192,0.9579,3,73260.6968
49468,52560,1387.6736,0.9532,3,80938.3479
49468,61320,1609.4820,0.9457,3,98990.0332
49468,70080,1798.3281,0.9394,3,116958.9582
49468,78840,1900.4462,0.9360,3,121459.8800
49468,87600,2029.9104,0.9316,3,138394.4915
49468,87864,2040.0876,0.9312,3,139226.5734
49468,8760,310.3243,0.9895,4,20018.6607
49468,17520,412.2887,0.9861,4,23983.2007
49468,26280,588.1454,0.9802,4,35211.8293
49468,35040,747.4792,0.9748,4,47146.3793
49468,43800,863.2284,0.9709,4,57134.8192
49468,52560,951.1512,0.9679,4,63162.3402
49468,61320,1117.0294,0.9623,4,78410.5254
49468,70080,1260.9853,0.9575,4,94071.9928
49468,78840,1327.7980,0.9553,4,97341.7869
49468,87600,1416.0042,0.9523,4,112936.9521
49468,87864,1423.0024,0.9520,4,113662.0769
49468,8760,233.4063,0.9921,5,15732.0681
49468,17520,297.1431,0.9900,5,18383.7317
49468,26280,431.5863,0.9854,5,27193.9293
49468,35040,554.0113,0.9813,5,36951.4931
49468,43800,645.1594,0.9783,5,45351.4703
49468,52560,706.6212,0.9762,5,50250.6275
49468,61320,826.0263,0.9722,5,63370.3150
49468,70080,943.2244,0.9682,5,77104.1614
49468,78840,988.8879,0.9667,5,79507.6396
49468,87600,1057.6157,0.9644,5,94050.0871
49468,87864,1064.1369,0.9641,5,94676.4332
49468,8760,173.2596,0.9942,6,12500.2931
49468,17520,216.1466,0.9927,6,14309.7761
49468,26280,314.0212,0.9894,6,21317.3845
49468,35040,412.1465,0.9861,6,29366.8318
49468,43800,483.5636,0.9837,6,36503.8444
49468,52560,529.1295,0.9822,6,40568.1147
49468,61320,621.4734,0.9791,6,52073.4828
49468,70080,712.0745,0.9760,6,64264.3969
49468,78840,744.7769,0.9749,6,66072.8558
49468,87600,805.0937,0.9729,6,79722.4340
49468,87864,811.0977,0.9726,6,80256.5462
49468,8760,134.4775,0.9955,7,10081.7969
49468,17520,163.3194,0.9945,7,11317.1145
49468,26280,240.7697,0.9919,7,16955.5108
49468,35040,318.9774,0.9893,7,23624.2592
49468,43800,373.6863,0.9874,7,29778.9458
49468,52560,409.3755,0.9862,7,33228.4089
49468,61320,480.0477,0.9838,7,43487.1312
49468,70080,551.1299,0.9814,7,54445.0932
49468,78840,576.5597,0.9806,7,55812.0425
49468,87600,630.7826,0.9787,7,68621.2791
49468,87864,636.4481,0.9785,7,69062.8403
50743,8760,1182.2235,0.9601,1,47489.2290
50743,17520,2056.3562,0.9306,1,64613.7408
50743,26280,2984.1922,0.8994,1,91565.6590
50743,35040,3833.9866,0.8708,1,116554.5079
50743,43800,4627.1884,0.8440,1,136349.9847
50743,52560,5412.4676,0.8176,1,152043.9561
50743,61320,6256.8924,0.7891,1,178830.8606
50743,70080,7140.9281,0.7593,1,203203.0267
50743,78840,7924.8958,0.7329,1,213389.9770
50743,87600,8619.1166,0.7095,1,233345.6543
50743,87864,8643.6657,0.7086,1,234345.9773
50743,8760,644.5904,0.9783,2,34092.7543
50743,17520,957.6755,0.9677,2,43882.5521
50743,26280,1346.8679,0.9546,2,63024.5605
50743,35040,1683.5944,0.9433,2,81998.8009
50743,43800,1940.7127,0.9346,2,97006.1794
50743,52560,2202.9038,0.9258,2,107489.6576
50743,61320,2559.1559,0.9137,2,129430.7081
50743,70080,2848.1343,0.9040,2,150436.3414
50743,78840,3033.8020,0.8977,2,156886.3971
50743,87600,3246.6945,0.8906,2,175668.2298
50743,87864,3262.4876,0.8900,2,176644.4706
50743,8760,426.3862,0.9856,3,25826.2491
50743,17520,601.5704,0.9797,3,31921.5839
50743,26280,854.4409,0.9712,3,46341.4384
50743,35040,1085.9379,0.9634,3,61172.4218
50743,43800,1249.3192,0.9579,3,73223.1755
50743,52560,1387.6736,0.9532,3,80901.1733
50743,61320,1609.4820,0.9457,3,98933.3995
50743,70080,1798.8917,0.9394,3,116897.3173
50743,78840,1901.0076,0.9359,3,121396.8291
50743,87600,2031.5869,0.9315,3,138320.3689
50743,87864,2041.7634,0.9311,3,139151.5730
50743,8760,309.7306,0.9895,4,20017.7764
50743,17520,411.6974,0.9861,4,23979.2079
50743,26280,587.5578,0.9802,4,35200.8261
50743,35040,747.4798,0.9748,4,47112.7498
50743,43800,863.2290,0.9709,4,57090.5626
50743,52560,950.9886,0.9680,4,63115.9455
50743,61320,1117.4450,0.9623,4,78343.7511
50743,70080,1261.3987,0.9575,4,93999.4359
50743,78840,1328.2104,0.9552,4,97267.4817
50743,87600,1416.4153,0.9523,4,112849.1081
50743,87864,1423.4134,0.9520,4,113573.5263
50743,8760,232.4179,0.9922,5,15730.4601
50743,17520,296.1572,0.9900,5,18378.8637
50743,26280,430.6051,0.9855,5,27181.1426
50743,35040,553.2401,0.9814,5,36916.0098
50743,43800,644.3908,0.9783,5,45305.7876
50743,52560,705.4756,0.9762,5,50203.5261
50743,61320,824.6779,0.9722,5,63303.0920
50743,70080,941.8817,0.9682,5,77032.0319
50743,78840,987.3383,0.9667,5,79434.0072
50743,87600,1056.0698,0.9644,5,93962.8648
50743,87864,1062.5914,0.9641,5,94588.6192
50743,8760,173.2596,0.9942,6,12497.8429
50743,17520,216.5402,0.9927,6,14303.7920
50743,26280,314.4133,0.9894,6,21301.8531
50743,35040,412.7403,0.9861,6,29327.8185
50743,43800,484.5421,0.9837,6,36454.8186
50743,52560,530.1065,0.9821,6,40516.4427
50743,61320,622.4472,0.9790,6,52000.2265
50743,70080,713.0451,0.9760,6,64184.2749
50743,78840,745.7463,0.9749,6,65991.2749
50743,87600,805.8533,0.9728,6,79628.2080
50743,87864,811.8571,0.9726,6,80161.6999
50743,8760,134.4775,0.9955,7,10079.2681
50743,17520,163.3194,0.9945,7,11310.7299
50743,26280,240.7697,0.9919,7,16939.9380
50743,35040,318.9774,0.9893,7,23585.8162
50743,43800,373.6863,0.9874,7,29727.1306
50743,52560,409.3755,0.9862,7,33173.5289
50743,61320,480.0477,0.9838,7,43410.9317
50743,70080,551.1299,0.9814,7,54362.5298
50743,78840,576.5597,0.9806,7,55728.1220
50743,87600,630.4014,0.9788,7,68530.6988
50743,87864,636.0670,0.9785,7,68971.6631
50744,8760,1182.2235,0.9601,1,47489.2290
50744,17520,2056.3562,0.9306,1,64613.7408
50744,26280,2984.1922,0.8994,1,91565.6590
50744,35040,3833.9866,0.8708,1,116554.5079
50744,43800,4627.1884,0.8440,1,136349.9847
50744,52560,5412.4676,0.8176,1,152043.9561
50744,61320,6256.8924,0.7891,1,178830.8606
50744,70080,7140.9281,0.7593,1,203203.0267
50744,78840,7924.8958,0.7329,1,213389.9770
50744,87600,8619.1166,0.7095,1,233345.6543
50744,87864,8643.6657,0.7086,1,234345.9773
50744,8760,644.5904,0.9783,2,34092.7543
50744,17520,957.6755,0.9677,2,43882.5521
50744,26280,1346.8679,0.9546,2,63024.5605
50744,35040,1683.5944,0.9433,2,81998.8009
50744,43800,1940.7127,0.9346,2,97006.1794
50744,52560,2202.9038,0.9258,2,107489.6576
50744,61320,2559.1559,0.9137,2,129430.7081
50744,70080,2848.1343,0.9040,2,150436.3414
50744,78840,3033.8020,0.8977,2,156886.3971
50744,87600,3246.6945,0.8906,2,175668.2298
50744,87864,3262.4876,0.8900,2,176644.4706
50744,8760,426.3862,0.9856,3,25826.2491
50744,17520,601.5704,0.9797,3,31921.5839
50744,26280,854.4409,0.9712,3,46341.4384
50744,35040,1085.9379,0.9634,3,61172.4218
50744,43800,1249.3192,0.9579,3,73223.1755
50744,52560,1387.6736,0.9532,3,80901.1733
50744,61320,1609.4820,0.9457,3,98933.3995
50744,70080,1798.8917,0.9394,3,116897.3173
50744,78840,1901.0076,0.9359,3,121396.8291
50744,87600,2031.5869,0.9315,3,138320.3689
50744,87864,2041.7634,0.9311,3,139151.5730
50744,8760,309.7306,0.9895,4,20017.7764
50744,17520,411.6974,0.9861,4,23979.2079
50744,26280,587.5578,0.9802,4,35200.8261
50744,35040,747.4798,0.9748,4,47112.7498
50744,43800,863.2290,0.9709,4,57090.5626
50744,52560,950.9886,0.9680,4,63115.9455
50744,61320,1117.4450,0.9623,4,78343.7511
50744,70080,1261.3987,0.9575,4,93999.4359
50744,78840,1328.2104,0.9552,4,97267.4817
50744,87600,1416.4153,0.9523,4,112849.1081
50744,87864,1423.4134,0.9520,4,113573.5263
50744,8760,232.4179,0.9922,5,15730.4601
50744,17520,296.1572,0.9900,5,18378.8637
50744,26280,430.6051,0.9855,5,27181.1426
50744,35040,553.2401,0.9814,5,36916.0098
50744,43800,644.3908,0.9783,5,45305.7876
50744,52560,705.4756,0.9762,5,50203.5261
50744,61320,824.6779,0.9722,5,63303.0920
50744,70080,941.8817,0.9682,5,77032.0319
50744,78840,987.3383,0.9667,5,79434.0072
50744,87600,1056.0698,0.9644,5,93962.8648
50744,87864,1062.5914,0.9641,5,94588.6192
50744,8760,173.2596,0.9942,6,12497.8429
